mint,price_identity,max_return_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_drawdown_depth_bps,max_3s_buys,max_3s_net_flow_reserve_ppm,broad_impulse_reached,broad_impulse_age_ms,broad_impulse_return_bps,broad_impulse_trades,broad_impulse_unique_buyers,broad_pullback_reached,broad_pullback_age_ms,broad_pullback_depth_at_activation_bps,max_pullback_depth_after_broad_impulse_bps,broad_proto_response_reached,broad_proto_response_age_ms,max_rebound_after_pullback_bps,max_3s_buys_after_pullback,max_3s_net_flow_reserve_ppm_after_pullback,max_reclaim_extension_after_proto_response_bps,data_valid_states,data_invalid_states
BXc4uVYRqvsm3py3HHn9kVNoUQ5GfzTM8WKDEqYPpump,SOL_NATIVE,0,1,0,0,0,-47,False,,,,,False,,,,False,,,,,,1,0
BXofeKqWdzMtcrFt7rNRKFfiEsdX3PW4jfoW8xcTpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
BXrAJKpAcGJt2NACiXdt5wHwEi2KukWTAbgmjeKUpump,SOL_NATIVE,0,1,0,0,0,-1436,False,,,,,False,,,,False,,,,,,1,0
BXzHPi7MPfNvmzGoDMkS8r5RQ25wMiXdHG3SCNgNpump,SOL_NATIVE,876,36,9,7057,5,40728,True,2561,835,5,4,True,7194,1267,7057,True,14257,500,3,3824,0,36,0
BYBLwwa8VrNRQRFntBnisZ6CfdjeMVnPoWfQg1DUpump,SOL_NATIVE,23,14,4,9785,2,44223,False,,,,,False,,,,False,,,,,,14,0
BYF2tiCqXAjUQ7XVB6jRQEuy9FxzgoJCh2jhnHJFpump,SOL_NATIVE,0,1,1,0,1,0,False,,,,,False,,,,False,,,,,,1,0
BYM9EMuCqwxn1HZeDJVa4U9d3oqywh4o3pCByDiCSeLa,SOL_NATIVE,0,1,1,0,1,833,False,,,,,False,,,,False,,,,,,1,0
BYh8yraJPYtngRsQ16gfmFaA6UmiKvb6Q6f184zEpump,SOL_NATIVE,7467,75,46,2750,16,184876,True,49790,509,27,17,True,133940,1165,2750,True,186265,7826,16,184876,7439,75,0
BYtd6zYpTryP926ryXLhAMeBKCLaAmzFRzXeqcy4pump,SOL_NATIVE,1176,9,1,5299,1,627,True,62320,1176,7,1,True,69462,1353,1443,False,,0,0,-5210,,9,0
Ba49p7JXBTYgYexeqoeCVuHW7KbABrbonJ2hUpmdKisr,SOL_NATIVE,340,40,14,6537,3,66104,False,,,,,False,,,,False,,,,,,40,0
Ba79uxQkzNpB2UBSUgDVwWCRaeUEMH9vnyhKRJKzpump,SOL_NATIVE,12807,184,43,5710,11,213714,True,1,993,2,2,True,66395,1392,5710,True,76666,258,1,6396,128,184,0
BabAudhznZJfAZDXYxQwxr4yD9c5yPiFsUGs2n9ypump,SOL_NATIVE,0,1,0,0,0,-1,False,,,,,False,,,,False,,,,,,1,0
Bapyr2ew7jZ4tqjpS8pth7aNXCvQtnhuiNMwK3xxE4Zm,SOL_NATIVE,16177,32,19,2728,7,252179,True,3926,1016,2,1,True,20996,2078,2728,True,24899,4321,6,115595,3981,32,0
BawJtuEvK45aSFziskL1NRq2csS7YpuT2CHSH3ygpump,SOL_NATIVE,0,4,1,7866,1,1996,False,,,,,False,,,,False,,,,,,4,0
Baxiq29NFRf1JEyUpQnqxFBt6ZaRm8dpLu8oH21Ppump,SOL_NATIVE,0,1,0,0,0,-29385,False,,,,,False,,,,False,,,,,,1,0
BbZSWiCj7Qz4v73yJLoSxzc2EUsL5m1gfS6exCFGpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,4,1,3625,1,190,False,,,,,False,,,,False,,,,,,4,0
BbzX7rFxXNKgPvbKXpmuMwdtKyJDo1Av4J9GcCpNzTSh,SOL_NATIVE,0,1,0,0,0,-2972,False,,,,,False,,,,False,,,,,,1,0
BcJ5BMkh1XtKsHwrMkbhfyq9wXwCPnHvoeLCrDpfpump,SOL_NATIVE,500,2,1,0,1,21350,True,6,500,2,1,False,,,,False,,,,,,2,0
BcNwfyLe29Bk1ZdRgSv4NjXLrAbVWkd3gCdy6139vLgp,SOL_NATIVE,1145,7,3,57,3,52217,True,15,702,3,3,False,,,57,False,,,,,,7,0
BcT7yw2i9vsup8r1VQ1EwqyNHdjytB6qBtHqsuhnpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
Bcv7veYYjpYku3dP8t5tARxYDWCp74wLzZkJEWtLpump,SOL_NATIVE,56,3,2,1861,1,29297,False,,,,,False,,,,False,,,,,,3,0
BdjEBNAaUjv1BRt2N37vhnvu3DLwt4Makdxbfpsvpump,SOL_NATIVE,3475,8,2,1043,2,37344,True,25465,3112,5,2,True,25486,1043,1043,True,32729,1474,2,12887,1341,8,0
Be1PVm1QXqQoUmrwXzErGTc7wkqkSJnPujc4mNXGpump,SOL_NATIVE,624,40,17,1273,6,23550,True,12540,624,15,10,True,30075,1032,1273,True,40074,525,2,21018,239,40,0
Be3xxfigaYz4hVNzZ3KUyu26BhnQ6ABeGtx3YYLfrkSL,SOL_NATIVE,2241,9,5,2161,5,125034,True,187,2188,4,4,True,47269,2161,2161,False,,,,,,9,0
BeHJkoVVgX6bQ8g1LLmpmfqf6pExNQVcr2BVWRrSpump,SOL_NATIVE,0,2,1,2,1,82,False,,,,,False,,,,False,,,,,,2,0
BeKQ9B9W9fmaXiEFiE5574Kjyw9tT5psUjFiBJvZpump,SOL_NATIVE,0,4,2,352,1,419,False,,,,,False,,,,False,,,,,,4,0
BeSpaKfrGAyL3TGit6DenCBKn3VdQTkZ5CyN9L3ppump,SOL_NATIVE,0,1,0,0,0,-14,False,,,,,False,,,,False,,,,,,1,0
BeWYjaUbQnd5thLtsycuhdFh4DPgUfbGSSGnVYTgpump,SOL_NATIVE,16191,37,7,9984,4,281577,True,11505,5000,2,2,True,30034,1967,9984,True,127141,9467,2,51968,8054,37,0
BevCG6FzKrk2bMFpZwU3DfW4oRLP7cWrv3Vh6C6TUyjy,SOL_NATIVE,12946,50,17,3583,8,186343,True,34700,680,25,10,True,139401,1075,3583,True,183970,1199,2,220,2,50,0
BewgSY6zvcEupzqRm8c9sN7ZHTF2m6d9Uyk9iZYBpump,SOL_NATIVE,169,5,5,0,4,8334,False,,,,,False,,,,False,,,,,,5,0
Bf86PsZp2ctKufFHjXkY5HBoWWsAcS1SFhB3pbF3pump,SOL_NATIVE,0,1,0,0,0,-66667,False,,,,,False,,,,False,,,,,,1,0
Bf8inNx9RpCFRZbSrVHnLse3Bz3da8ea4kMzhtxxpump,SOL_NATIVE,276,4,2,187,2,22948,False,,,,,False,,,,False,,,,,,4,0
BfFArptn33zNkwxT6ngwRsDRv16VsgLQDXcq5L8Jpump,SOL_NATIVE,2571,4,4,0,4,203518,True,1,1148,2,2,False,,,0,False,,,,,,4,0
BfgakHXUGEedyG6KJbp936aE4cmnamFRBMfGqM53pump,SOL_NATIVE,0,1,1,0,1,36,False,,,,,False,,,,False,,,,,,1,0
BfzWjTgJLSy75Yv7Tdsozuje8QfcqazYa5T6SMkipump,SOL_NATIVE,0,1,1,0,1,31873,False,,,,,False,,,,False,,,,,,1,0
Bg6KoKNLami1M7TmXK4jAFFEjW6SgsMB6VL9mVW1pump,SOL_NATIVE,1958,10,6,4413,4,104364,True,19127,785,7,3,True,62529,4413,4413,False,,,,,,10,0
Bg7xxgR5o8oKq9Fbx1a4SQ1YvuVyUmZK5etFxKRfpump,SOL_NATIVE,3607,19,10,3926,7,242794,True,18,1101,3,3,True,100328,2164,3926,True,281952,500,1,2861,,19,0
BgGa7UsxXF4t1CQvsuxm4w5w1vedeCw7Ps4F5VNjpump,SOL_NATIVE,521,4,3,184,3,44241,True,9,521,3,3,False,,,184,False,,,,,,4,0
BghqX3pf1JBS6FUgkfyUmrHvxLE9QeWBq3cgQRH3pump,SOL_NATIVE,1523,3,3,0,3,101161,True,1,715,2,2,False,,,0,False,,,,,,3,0
Bgqv3W2gLUXXJGeNnP2F1yyd5xXfknVrhohKGdUVpump,SOL_NATIVE,0,2,0,467,0,-6078,False,,,,,False,,,,False,,,,,,2,0
BgupAX4oYHwyegx4beCrzt2KSvtFVaVb3oa94txrpump,SOL_NATIVE,268,55,29,5737,4,31055,False,,,,,False,,,,False,,,,,,55,0
BhBSS1D7Mvz5RpKui98aejqjT1Zwe7zKihiD3Cy9jvr6,SOL_NATIVE,0,1,1,0,1,6266,False,,,,,False,,,,False,,,,,,1,0
BhJ8UHJ1BMqbwaW9ZBP2vdVe8QLgyeki5aYGigCyjXPa,SOL_NATIVE,1837,40,17,6215,3,67714,True,7558,522,6,5,True,97562,2328,6215,False,,12,1,576,,40,0
BhK74qDZfCkrGQcCg2dDs7zzBHqfozanGWdCqaoFpump,SOL_NATIVE,0,1,0,0,0,-7433,False,,,,,False,,,,False,,,,,,1,0
BhKAaNRbow6hgNi6QX5tT8gV1XwQRdogf65njFPXT7Yt,SOL_NATIVE,0,1,1,0,1,2123,False,,,,,False,,,,False,,,,,,1,0
BhP2FJ1JD7oRHKk8axeup9WG6X7c3NPuDEkb1X8ypump,SOL_NATIVE,0,2,0,51,0,-2560,False,,,,,False,,,,False,,,,,,2,0
BhQAxsLEhpz7feyXmqjR3qKVZVS8mJFERRYmHY1Ypump,SOL_NATIVE,0,1,0,0,0,-3206,False,,,,,False,,,,False,,,,,,1,0
BhaR6NVoxsMEZZL6CckWxbdCj1QaNgU1jQjvhmbRpump,SOL_NATIVE,850,5,5,0,5,47686,True,18,546,3,3,False,,,0,False,,,,,,5,0
Bi9vuVTxBgqT3pT8E7SAnTuwzTsFKVZCvjRN25SSpump,SOL_NATIVE,8834,42,33,246,20,213750,True,1,534,2,2,False,,,246,False,,,,,,42,0
BiHJJdDwj3hvX8xUtU2boN4zzPhDiq6gmqHGnaoB7q4K,SOL_NATIVE,0,1,0,0,0,-19203,False,,,,,False,,,,False,,,,,,1,0
BiPaTtTjX38ZUcRBdWaukrUWjDudpUcUfuae69oZpump,SOL_NATIVE,0,1,0,0,0,-1577,False,,,,,False,,,,False,,,,,,1,0
BiQMZuHkLmHtFZKRtHw3RMGoH5e7nwQUza91A9zNpump,SOL_NATIVE,0,1,1,0,1,1666,False,,,,,False,,,,False,,,,,,1,0
BiXNebB5a3yApaw4tCLW4JJhgkiN3r5iKoSU6WWipump,SOL_NATIVE,0,20,4,3117,2,1287,False,,,,,False,,,,False,,,,,,20,0
BjADsXfRgRCEmrJ1RM1YH6ovup3wnGJbJvZmRxcbpump,SOL_NATIVE,0,1,0,0,0,-9453,False,,,,,False,,,,False,,,,,,1,0
BjeM1EibPgokXEAsoMsEMKVvUkhSPmuBwmp8W9g3pump,SOL_NATIVE,0,1,1,0,1,128,False,,,,,False,,,,False,,,,,,1,0
BjwT5xmJZxhVBAZWJMEU9FMKjEBhurDnFvfyL266umY,SOL_NATIVE,0,1,1,0,1,250000,False,,,,,False,,,,False,,,,,,1,0
Bk36sjvP1GjARcYaGgCX2mgsYf8coXZcq4iwJAuUpump,SOL_NATIVE,14959,37,19,900,2,68727,True,25109,1761,5,5,False,,,900,False,,,,,,37,0
Bk3sjJSStMzXZyfjE8cjo46XVmv2LAMuEREXadSYpump,SOL_NATIVE,1603,7,2,1969,4,97018,True,2008,931,3,2,True,31571,1108,1969,False,,0,0,-52254,,7,0
BkDPp5RsCaQhzCNpjqyhSq7dbbwEooRn1FghAPMRpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
BkJk5KcyFDe7GgjAVZRGqPUudBAumn8CGhRdbjVBpump,SOL_NATIVE,0,1,0,0,0,-195657,False,,,,,False,,,,False,,,,,,1,0
BkKhEMnJtB4xQrG3w7ud9H8c7JM5mM6UwRU4NmmUpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5717,7,3,2518,2,32088,True,11240,1949,4,2,False,,,0,False,,,,,,7,0
BkQ13B4rg5u6A34muiyqc3TA87XUuRfbHwiVgn8npump,SOL_NATIVE,0,1,0,0,0,-1815,False,,,,,False,,,,False,,,,,,1,0
BkbCAQj789sNwcDZ2g6uzMsVBT5D137QYTozN4cmpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
Bkd5fhUHJpu6kXAacWVibfH6FRYPJmuPiFmy8umupump,SOL_NATIVE,4315,5,2,0,1,31551,True,13036,748,2,1,False,,,0,False,,,,,,5,0
BmzJ5BzNEbHXvy84BYcb8w8b3RU6BgkH6S34UXnvpump,SOL_NATIVE,10180,38,3,3503,2,940,True,259497,5762,32,3,False,,,22,False,,,,,,38,0
BnCn7DeNaGvRH8cbUHUeeq5BQdw41uXhK4dDATmypump,SOL_NATIVE,0,4,0,754,0,-13396,False,,,,,False,,,,False,,,,,,4,0
BnTacabkmp5UhPHkTghAfPboGZTEuqb4ciZKsKqdpump,SOL_NATIVE,69,12,7,324,1,5595,False,,,,,False,,,,False,,,,,,12,0
BnZ4X1KmYCtHCQXCsCdCJc8Qh5mgQ8Xa7HgNLULcpump,SOL_NATIVE,0,4,0,1415,0,-14678,False,,,,,False,,,,False,,,,,,4,0
BndvGQ8HyuaZbBGM6uxsdaqGrmR5jXMZ3cSEhbJPpump,SOL_NATIVE,0,1,0,0,0,-13778,False,,,,,False,,,,False,,,,,,1,0
BnfWgueCPu62HgZGC43ZeHAu6SLWeo3ieV4PNcs9ErtL,SOL_NATIVE,0,1,0,0,0,-164609,False,,,,,False,,,,False,,,,,,1,0
Bnfgtb6A4pEhuvbxPNSmu5QYSNGdTZJAJW5RMXhSpump,SOL_NATIVE,0,1,1,0,1,16194,False,,,,,False,,,,False,,,,,,1,0
Bo11Q3ptGQ8o1SKSzURi7DCR9xGpiWSSfhNsXggkpump,SOL_NATIVE,622,17,3,9984,1,18964,True,20241,622,4,2,True,24470,1697,9984,True,88838,856,1,18964,0,17,0
Bo2V4XK2tDnWiXxXL8apj5AeEoiCfPbdNAQcNhn9gbfM,SOL_NATIVE,53,5,5,0,4,3284,False,,,,,False,,,,False,,,,,,5,0
Bo81Kt5e3EAfWgaFAMeMY8arUzWARqb8vSZYpn6Npump,SOL_NATIVE,0,1,0,0,0,-7,False,,,,,False,,,,False,,,,,,1,0
BoA1qz1An56Db4YEYZW4FGnakFk2FusrsGT1s5vPpump,SOL_NATIVE,0,1,0,0,0,-33,False,,,,,False,,,,False,,,,,,1,0
BoF1SdDtP5Ht8CyW9YWuutHiYerk5zwrHNouPCp7pump,SOL_NATIVE,2662,31,6,5307,4,117976,True,5469,778,5,2,True,6839,1298,5307,True,23828,392,4,27653,0,31,0
BoX6tGjUxNjd5ZVSPfqriT1rAg2TojeteauLoi6oF4cL,SOL_NATIVE,0,1,1,0,1,283186,False,,,,,False,,,,False,,,,,,1,0
BoZDRfc1ANHEDhiLp8NKpsaKLa7ifSoj8u6XsioQpump,SOL_NATIVE,0,17,9,1614,6,45825,False,,,,,False,,,,False,,,,,,17,0
BoejJKDyreUqY4J3hyQbkUDM5QKwqxwJPxfSpqRxpump,SOL_NATIVE,1648,7,7,0,5,109401,True,13,1307,2,2,False,,,0,False,,,,,,7,0
BogZnM7ijGH9XVhvhTp1C4k6Rquqhu5Qb4NPcXCCpump,SOL_NATIVE,0,4,1,527,1,-23925,False,,,,,False,,,,False,,,,,,4,0
BpFLfwYsAFCNLPSJx6iekUcvGD1sv5dLXCpRM85mpump,SOL_NATIVE,0,1,0,0,0,-33557,False,,,,,False,,,,False,,,,,,1,0
BpTfFWohNzK5ksrNNGb2iUNw7HQXfL5JT62r9ZHRpump,SOL_NATIVE,0,1,0,0,0,-241,False,,,,,False,,,,False,,,,,,1,0
BpV1vGpucoMR6LVFehtQQpmWNvKv73C5MKRFzszzpump,SOL_NATIVE,0,1,1,0,1,428,False,,,,,False,,,,False,,,,,,1,0
BpkPJvqwpfh9fyzxgWBqbsdji4PJMckMd5dz16obpump,SOL_NATIVE,0,2,0,2043,0,-16770,False,,,,,False,,,,False,,,,,,2,0
BpqDmEYNCsCcEW6EYqqRStpr6d1CpNvfWyQq4R7qpump,SOL_NATIVE,1963,4,3,2584,3,150133,True,1,959,2,2,True,52220,2584,2584,False,,,,,,4,0
BprzdEi6ENbXHukVLrNE6KpJa6NeZkouzE2Fwzsk1gKz,SOL_NATIVE,0,1,0,0,0,-14334,False,,,,,False,,,,False,,,,,,1,0
BpxrzX73eabdCcie253yZXq28A9vdFzY4WMq8cbKyxTD,SOL_NATIVE,1030,8,5,606,4,36199,True,259,559,4,4,False,,,606,False,,,,,,8,0
Bq3Pj3SQVoGVqkWHvoagGNEPrR7MH2jV7mHGi8AApump,SOL_NATIVE,0,1,0,0,0,-123457,False,,,,,False,,,,False,,,,,,1,0
Bq5fNVCRtWMurqqSfuHrxu5GLkmCGKWj9W1DsMKrpump,SOL_NATIVE,0,1,0,0,0,-1779,False,,,,,False,,,,False,,,,,,1,0
BqSVedE3zot4tHwWNeAp6T5Q5XwrJC3MT2mjHi1QQrD8,SOL_NATIVE,4065,3,1,29,1,30253,True,11716,4065,2,1,False,,,29,False,,,,,,3,0
BrUrS9wgscV1hJQSzwwNR1VdA2ee344MRfSv1uzHpump,SOL_NATIVE,0,1,0,0,0,-3297,False,,,,,False,,,,False,,,,,,1,0
BrkeYUeTjCsNrCtsqv8SiQMcMUZzxpfDbHGU8ngdpump,SOL_NATIVE,0,1,0,0,0,-13266,False,,,,,False,,,,False,,,,,,1,0
BrtFjxbryd56QRziBsN18qAcd9iRtrMuDZQF8DVH2ix4,SOL_NATIVE,1,10,4,3753,1,210526,False,,,,,False,,,,False,,,,,,10,0
Bru5SeH8mjuQc8nKCZsfLSLv5oYSo7nrnftQFw3ipump,SOL_NATIVE,1516,3,3,0,3,105978,True,0,640,2,2,False,,,0,False,,,,,,3,0
BsHg4R8PhU7nqDF4CD84yd9srpwNjTM4BXMzDc1ia6qT,SOL_NATIVE,11096,9,5,3923,1,33164,True,18694,1401,2,2,True,172989,3923,3923,False,,,,,,9,0
BsRJ2pfLLLx3kfnrPYCXKCo14f1fGk5xHuQWVKEypump,SOL_NATIVE,0,1,0,0,0,-771,False,,,,,False,,,,False,,,,,,1,0
BsYT9eeYUjdNbwJ6PjYCx5H8SHmEcGSupcdLHiKQpump,SOL_NATIVE,0,2,0,176,0,-5533,False,,,,,False,,,,False,,,,,,2,0
BsYrbCAhoWbSi9vbuFk8oYNw1DYjf9qCopo4uKnRpump,SOL_NATIVE,0,1,0,0,0,-14944,False,,,,,False,,,,False,,,,,,1,0
BsjQRs35Ej4wX21F2RGxjRjd3P6sd72WQF6AdXn6pump,SOL_NATIVE,0,1,0,0,0,-3797,False,,,,,False,,,,False,,,,,,1,0
BtRAgpShx9tSXDDT5opkoDQ6T4tTf1rnJW7dSCCNpump,SOL_NATIVE,0,4,1,6652,1,845,False,,,,,False,,,,False,,,,,,4,0
BtVxNTNeU3CWd4ep1ja29dd5xGnXZFeuZiyuQJqopump,SOL_NATIVE,0,1,0,0,0,-24847,False,,,,,False,,,,False,,,,,,1,0
BtZEbrRikLna4ciBfo3ckw8KwPH5aU2Zfu8iyNTEpump,SOL_NATIVE,0,1,1,0,1,46610,False,,,,,False,,,,False,,,,,,1,0
Btfp926uYk6fm6ysRVjHGwCQC8FZiixqiRaKdiZxpump,SOL_NATIVE,1524,52,8,9970,4,95457,True,2629,1524,2,1,True,5391,1413,9970,True,186602,5612,4,95457,4301,52,0
Btkp9kheswek3VuM96ZKQPGrE6dcxqwLyT53wahZpump,SOL_NATIVE,0,1,1,0,1,3237,False,,,,,False,,,,False,,,,,,1,0
BtscEaXC87G6pHwH3QxBqcMGtGDdkXVsqt1bZZfLpump,SOL_NATIVE,1650,3,1,29,1,475,True,28099,1650,3,1,False,,,,False,,,,,,3,0
BtwR42hq1a7ou6kdbJ4SLyT5fi1JhR4R5riZth15pump,SOL_NATIVE,0,1,0,0,0,-53,False,,,,,False,,,,False,,,,,,1,0
Bu1HgSPsrq3ePENKaKAsQ38U3K65PEgg1YXLDBqdpump,SOL_NATIVE,8307,14,3,6436,3,446071,True,11816,893,3,2,True,42930,1822,6436,True,114654,3754,1,126440,,14,0
Bu1NyoLKCUu7RGiRrPD8PGQLTdo6UucUx1UZ6B4apump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
Bu8ATST8UP24Ci2GqLbqdkockzyTPji3hC6RYg7fpump,SOL_NATIVE,0,1,0,0,0,-2146,False,,,,,False,,,,False,,,,,,1,0
BuE2jWaSdAH5EAFBZVtqdroBDuwKAZvrSeRCSFqZpump,SOL_NATIVE,0,1,0,0,0,-299,False,,,,,False,,,,False,,,,,,1,0
BuE9duiToFMfJ6q3wCn3d2KrzdrefqgN71kaTwtUpump,SOL_NATIVE,0,1,0,0,0,-1691,False,,,,,False,,,,False,,,,,,1,0
BuQsCw5eNFJ2vVJ4GoG5Pa2y52avZbYHEduarBSvpump,SOL_NATIVE,0,3,1,902,1,56,False,,,,,False,,,,False,,,,,,3,0
ButgfQfUNkGd19tXhDpuwxRDqqnh8vjGWPck5Jjjpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
BuyVSuqtMorMjX4AYEi6uvFitZQqJoW6ryAMJLXcpF56,SOL_NATIVE,0,2,1,104,1,858,False,,,,,False,,,,False,,,,,,2,0
BvRdWcxwFMNVqkErqchCRWMd9SUKQxMQZbpbfSnQpump,SOL_NATIVE,0,1,1,0,1,33,False,,,,,False,,,,False,,,,,,1,0
Bw186LPGtEWC3UVwfFEdTVGKH1CxwZWfHh6uj4Uapump,SOL_NATIVE,0,2,1,294,1,10549,False,,,,,False,,,,False,,,,,,2,0
Bw22pQm9guDJbvkA5hpr91kaqSgAbamsC2LjbWtBpump,SOL_NATIVE,0,3,2,0,2,342,False,,,,,False,,,,False,,,,,,3,0
Bw3DgRde7VjM8keGMAvwE7b6psfdUEdPcdKJgW99pump,SOL_NATIVE,0,1,0,0,0,-10703,False,,,,,False,,,,False,,,,,,1,0
Bw3hp1AGgiitqao3DRyXYPryazfuKSX7NsL2n72ppump,SOL_NATIVE,482,5,5,0,4,23480,False,,,,,False,,,,False,,,,,,5,0
BwBtDFdDXo9Rg14tGSv6ygkAF7q5okojKHXU4Ghmpump,SOL_NATIVE,0,2,0,32,0,-1608,False,,,,,False,,,,False,,,,,,2,0
BwydP2DH2GF86ZTvoJmSeZVSC749XhLqJ2hHxTkTpump,SOL_NATIVE,0,1,1,0,1,3,False,,,,,False,,,,False,,,,,,1,0
BwzaQ1ABdHzmsen9c5armc3n2kYcSYFCac3F1gx2pump,SOL_NATIVE,1183,19,9,3300,5,32445,True,22211,1169,10,7,True,41090,1064,3300,False,,63,1,3169,,19,0
Bx7RNf1xJm4v4SpXuaKA6h61FMYBfUwsTp1oS7R4pump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
BxDKMQymhcru3fP5kUoftXn1dfqWYFJR5xizutespump,SOL_NATIVE,0,11,3,3824,2,862,False,,,,,False,,,,False,,,,,,11,0
BxLFMN5dxh6NbuUN3cJoa25gwq5E5SBkmM48GSokpump,SOL_NATIVE,1133,3,3,0,3,77315,True,0,534,2,2,False,,,0,False,,,,,,3,0
BxND31ShqukkDNcuJwu6FWdyXhWzmNDoR1cpv9BDyQiX,SOL_NATIVE,0,2,0,46,0,-1464,False,,,,,False,,,,False,,,,,,2,0
BxaBbACnyDobzDzAGSDx6AwzoCexk4vx1SdpK6C5pump,SOL_NATIVE,0,1,0,0,0,-9800,False,,,,,False,,,,False,,,,,,1,0
BxbnQJKY3XswFe2Q1BtxibFZRFAnVD6YgyAYwQCopump,SOL_NATIVE,0,4,1,422,1,1169,False,,,,,False,,,,False,,,,,,4,0
Bxi6TiXXC5rA33D4cM5orXGS44XXqS7PKDzJZbFopump,SOL_NATIVE,0,64,11,9855,7,118900,False,,,,,False,,,,False,,,,,,64,0
BxmxMxrVG3JkxVjpisa4hYshFfcjQNQErZkLKeHypump,SOL_NATIVE,0,1,0,0,0,-37708,False,,,,,False,,,,False,,,,,,1,0
By9bZne95VjqPdrT8JAQaFnvh6t7ELdbfbknUw3jpump,SOL_NATIVE,3893,25,18,1070,11,122839,True,29,616,4,4,True,10337,1012,1070,False,,0,0,-3241,,25,0
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1638,33,5,7297,2,98583,True,37353,1177,4,2,True,60035,1672,7297,True,141508,28522,2,98583,26084,33,0
Bydzbc3QtT7TnXgUsaKqdYMmFBeFAe643gXRgtcYpump,SOL_NATIVE,0,1,0,0,0,-312,False,,,,,False,,,,False,,,,,,1,0
ByhbsVE8W2m4bn1Z5P7NCYusjBRttPZvGjTQ2fZWpump,SOL_NATIVE,0,1,0,0,0,-1354,False,,,,,False,,,,False,,,,,,1,0
Byxo4MtBVhLfUGBQhSHNHDy8uHjLt3LwrtUtNDfUpump,SOL_NATIVE,3395,8,7,4639,7,296841,True,1,614,2,2,True,37228,4639,4639,False,,,,,,8,0
C1M67zE9dxmrf8SDWPjrFE6PrSedYGqeqejnhv8Lpump,SOL_NATIVE,0,1,0,0,0,-33333,False,,,,,False,,,,False,,,,,,1,0
C1Qzvsh3T8ktt6nUrxSjg7qn7mi1e26A23dR37Rxpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,24983,59,6,7357,2,4015,True,6560,2009,4,3,True,17248,1050,7357,True,236635,25178,2,4015,21524,59,0
C1YA1dDK8uuzwpUnvRM6Wf3KAiNTELT6AS92SMgE63Mc,SOL_NATIVE,2779,75,29,8169,7,83458,True,7860,587,5,3,True,20971,1241,8169,True,240149,288,6,17460,17,75,0
C1ZCS31ouZWqCVygUE2Rk9GdKebXtHSbpMuouSkG75HF,SOL_NATIVE,0,3,0,1878,0,-1236,False,,,,,False,,,,False,,,,,,3,0
C1ckN7bM1Bc3MP1ktQpCzgcj1C4DZSZ8uNuEEm1P2dG7,SOL_NATIVE,0,1,0,0,0,-1205,False,,,,,False,,,,False,,,,,,1,0
C1dh7hdX1QL8BigvMgcoY3pjjriUvCDvEUDE91e2pump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
C1qt4W66MEsRUunBvpQpG2NxDeJekrAw9HJPmumzpump,SOL_NATIVE,4484,11,8,776,3,131678,True,0,915,2,2,False,,,776,False,,,,,,11,0
C1xjCVMJD48AN7PbcGpAxzigfiLAZ2PtkRhChmWLpump,SOL_NATIVE,0,2,0,2699,0,-5711,False,,,,,False,,,,False,,,,,,2,0
C23gFj6iwvx8CDXufQCQ4iE9u2fjMyaGkGJJgMMNpump,SOL_NATIVE,0,1,0,0,0,-243,False,,,,,False,,,,False,,,,,,1,0
C28KYUN1RWZt1FhS97PAtxFJ2DFdBtZKLBVjAYNTpump,SOL_NATIVE,0,1,1,0,1,3046,False,,,,,False,,,,False,,,,,,1,0
C2BnFi3FRy5ZFfS6skqALY1SnRTqxrELtotpKWhbpump,SOL_NATIVE,5187,10,6,4871,4,319451,True,2193,1399,2,2,True,12597,2623,4871,True,30123,635,1,272,,10,0
C2PW9VTXhW2za6f9u7vfjTDAbYVDgWGg5GN6N3Xtpump,SOL_NATIVE,3518,25,20,70,7,52176,True,21501,743,10,9,False,,,70,False,,,,,,25,0
C2dcfMn1rDfVM2vNUzf77tqHsTY8Fd1oSu9pRhR4pump,SOL_NATIVE,0,1,1,0,1,26957,False,,,,,False,,,,False,,,,,,1,0
